"NamesIdx";"Name";"County";"Phillimore";"NameCode";"GenderCode";"ChurchCode";"Xrefs"
589050;"William of Colleville";"YKS";"13E1;13";;"M";"-";
589100;"William {of Courseulles}";"SOM";"19,12";;"M";"-";
589150;"William of Daumeray";"DOR";"57,4;11";;"M";"-";
589200;"William {of Daumeray}";"DOR";"55,19";;"M";"-";
589210;"William (of Daumeray)";"DOR";"55,20";;"M";"-";
589250;"William {of Daumeray}";"SOM";"21,36-37";;"M";"-";
589300;"William of Donnington";"GLS";"EvE25. EvO6";;"M";"-";
589350;"Bishop William (of Durham)";"YKS";"3Y10";;"M";"b";
591300;"Bishop William (of London)";"HRT";"4,1;8;22;25. 33,18";;"M";"b";
591350;"Bishop William (of London)";"MDX";"3,3-9;11";;"M";"b";
591400;"William of Loucelles";"BDF";"23,22(-23)";;"M";"-";
591450;"William of Mohun";"DEV";"18. 23,5";;"M";"-";
591500;"William of Mohun";"DOR";"36. 55,17";;"M";"-";
591550;"William of Mohun";"SOM";"25. 1,2;{13;17;21-25};31. 21,90";;"M";"-";
591600;"William (of Mohun)";"SOM";"{1,14-16;18-19}.";;"M";"-";
591650;"William of Mohun";"WIL";"34";;"M";"-";
591700;"William {of Monceaux}";"SOM";"5,1;3;25;42-43;63-64";;"M";"-";
591750;"William {of Moutiers}";"DOR";"11,2. 55,15;22";;"M";"-";
591800;"William of Noyers";"CAM";"1,11";;"M";"-";
591850;"William of Noyers";"NFK";"1,61;209(-241). 10,23;26;32;60;62-63";;"M";"-";
591900;"W(illiam) of Noyers";"NFK";"1,63;79. 9,167. 10,13;31-32;42;56;64;68;73-74;77. 16,5";;"M";"-";
591910;"W(illiam of Noyers)";"NFK";"10,7";;"M";"-";
591950;"William of Noyers";"SUF";"1,107(-119). 19,17";;"M";"-";
591960;"William (of Noyers)";"SUF";"19,16";;"M";"-";
592000;"William of Orange";"BUK";"25,3";;"M";"-";
592050;"W(illiam) of Parthenay";"NFK";"66,88";;"M";"-";
592060;"William (of Parthenay)";"NFK";"34,1;17";;"M";"-";
592100;"William of Parthenay";"SUF";"76,(8-)12";;"M";"-";
592150;"William of Percy";"HAM";"25";;"M";"-";
592200;"William of Percy";"LIN";"22. 7,13. 27,10. 28,26. CS7;26;30;32. CN24. EN3";;"M";"-";
592250;"William of Percy";"NTT";"21,3";;"M";"-";
592300;"William of Percy";"YKS";"13. C10. 1W53. 3Y1;3. 4N1. 30W2. CN1. CE25;27;29-30. CW25(-26);31;33;35;40. SW,Sk18. SW,BA3-4;12. SW,Sf6;19;23;25-26;30. SW,An4-7;17. SW,Bu9;19-21;32-33;35-36;39-44;49. SN,L1;11;21-22;25. SN,D3;5-9;13. SN,B22. SN,Bi4-5. SE,Wei4-5;7. SE,Sn4-6;9-10. SE,Wa1. SE,P1-2;4;7. SE,Tu6-7";;"M";"-";
592350;"William (of Percy)";"YKS";"4E2 and note";;"M";"-";
592400;"William of Percy's wife";;;;;;"see Emma"
592410;"William <of Pickworth>";"LIN";"26,35;47-48;53(-54).";;"M";"-";
592450;"William of Picquigny";;;;;;"see William son of Ansculf"
592500;"William of Poilley";"DEV";"21";;"M";"-";
592550;"William (of Poitou)";"DEV";"34,33;35-37";;"M";"-";
592600;"William {of Poitou}";"DEV";"34,27-28";;"M";"-";
592650;"William of Poitou";"KEN";"M15";;"M";"-";
592700;"William <of Queniborough>";"LEC";"29,13(-14)";;"M";"-";
592750;"William (of Rolleston)";"DBY";"6,90";;"M";"-";
592800;"William (of Sai)";"SHR";"4,8,1-2";;"M";"-";
592850;"W(illiam) of Say";"GLS";"EvK1";;"M";"-";
592900;"William of Seacourt";"GLS";"EvE10. EvO25";;"M";"-";
592950;"William of Sept-Meules";"SUS";"9,11;106";;"M";"-";
593000;"William of Thaon's son";"KEN";"5,90;171";;"M";"-";
593050;"Bishop William (of Thetford)";"NFK";"10. 1,57;61";;"M";"b";
593100;"Bishop W(illiam of Thetford)";"NFK";"1,68;128";;"M";"b";
593150;"Bishop William (of Thetford)";"SUF";"18";;"M";"b";
593200;"Bishop W(illiam of Thetford)";"SUF";"14,101;121";;"M";"b";
593210;"Bishop William of Thetford";;;;;;"see also William of Beaufour"
593240;"William <of Utley>";"YKS";"1W63-64;66-67";;"M";"-";
593250;"William of Vatteville";"ESS";"B3n";;"M";"-";
593300;"W(illiam) of Vatteville";"ESS";"22,7";;"M";"-";
593350;"William of Vatteville";"SUF";"54";;"M";"-";
593400;"(William of) Vatteville";"SUF";"70,1";;"M";"-";
593450;"William of Vatteville";"SUR";"8,7-8;13;27";;"M";"-";
593500;"William of Vatteville";"SUS";"12,15;23;35;39;48";;"M";"-";
593550;"William of Vauville";"DEV";"1,15. 3,32";;"M";"-";
593600;"William of Vatteville's wife";"SUS";"12,37(-38)";;"F";"-";
593640;"William (of Verly)";"LIN";"2,1(-2);5;8-9;(10);17;23;27";;"M";"-";
593650;"William of Verly";"YKS";"2W6";;"M";"-";
593700;"William of Warenne";"BDF";"17. E6";;"M";"-";
593750;"William of Warenne";"BRK";"B1";;"M";"-";
593800;"William of Warenne";"BUK";"15";;"M";"-";
593850;"William of Warenne";"CAM";"18";;"M";"-";
593900;"William of Warenne";"ESS";"22. 7,1. 9,10. 10,2. 40,3";;"M";"-";
593950;"William of Warenne";"HAM";"34";;"M";"-";
594000;"William of Warenne";"HUN";"13";;"M";"-";
594050;"William of Warenne";"LIN";"15. CK38";;"M";"-";
594100;"William of Warenne";"NFK";"8. 1,11;195;215. 16,1. 19,8. 66,47;64(-66);67(-68)";;"M";"-";
594150;"W(illiam) of Warenne";"NFK";"1,1;57;210-211. 4,3. 15,1;7-(9). 16,5. 31,29. 40,1. 66,68";;"M";"-";
594200;"William of Warenne";"OXF";"22. EBu1";;"M";"-";
594250;"William of Warenne";"SHR";"4,13";;"M";"-";
594300;"William of Warenne";"SUF";"26. 8,55. 76,18";;"M";"-";
594350;"W(illiam) of Warenne";"SUF";"7,25. 21,1";;"M";"-";
594400;"William of Warenne";"SUS";"12. 10,118. 13,1-3;28;30;46";;"M";"-";
594450;"William of Warenne";"YKS";"12. CW7-10. SW,Sf1";;"M";"-";
594500;"William of Warenne's men";"NFK";"66,67";;"M";"-";
594550;"William of Warenne";;;;;;"see also Earl William of Warenne; Frederic brother of; Ranulf nephew of"
594600;"William of Watteville";;;;;;"see William of Vatteville"
594650;"William Pandolf";"SHR";"4,14";;"M";"-";
594700;"William (Pandolf)";"SHR";"4,1,22";;"M";"-";
594750;"William Pandolf";"STS";"8,19. ES1";;"M";"-";
594800;"William (Pandolf)";"STS";"8,20-22";;"M";"-";
594850;"William (Parler)";"GLS";"E21 note. EvC25. WoB5";;"M";"-";
594900;"William Peche";"ESS";"35,6. B3a";;"M";"-";
594950;"W(illiam) Peche";"ESS";"23,4";;"M";"-";
595000;"W(illiam) Peche";"NFK";"9,25";;"M";"-";
595050;"William Peche";"SUF";"25,6;91";;"M";"-";
595100;"William Peret";"SUF";"25,89";;"M";"-";
595150;"William Peverel";"BDF";"22";;"M";"-";
595200;"William (Peverel)";"BDF";"42. E5";;"M";"-";
595250;"William Peverel";"BRK";"24";;"M";"-";
595300;"William Peverel";"BUK";"16";;"M";"-";
595350;"William Peverel";"DBY";"7. 1,(27-)29;32;35-36";;"M";"-";
595400;"William Peverel";"ESS";"48. 18,32;34";;"M";"-";
595450;"William Peverel";"HAM";"2,20";;"M";"-";
595500;"William Peverel";"LEC";"25. 33,1. 44,2";;"M";"-";
595550;"William Peverel";"NTH";"35. B15. 1,10. 2,1. 56,66. EB4";;"M";"-";
595600;"W(illiam Peverel)";"NTH";"4,1";;"M";"-";
595610;"William (Peverel)";"NTH";"2,2-8;10;12";;"M";"-";
595650;"William Peverel";"NTT";"10. B9;18. (1,46. 30,55)";;"M";"-";
595700;"William Peverel";"OXF";"23. B9. EN12";;"M";"-";
595750;"William Peverel";"RUT";"EN12";;"M";"-";
595800;"William Shield";"SUF";"6,63. 7,75";;"M";"-";
595850;"William Shield";"WIL";"1,16. 2,4. 68,20";;"M";"-";
595900;"William (Shield)";"WIL";"15,1-2";;"M";"-";
595950;"William son of Ansculf";"BRK";"22";;"M";"-";
596000;"William (son of Ansculf)";"BRK";"65,18";;"M";"-";
596050;"William son of Ansculf";"BUK";"17";;"M";"-";
596100;"William son of Ansculf";"CAM";"36";;"M";"-";
596150;"William son of Ansculf";"HUN";"23";;"M";"-";
596200;"William son of Ansculf";"MDX";"19";;"M";"-";
596250;"William son of Ansculf";"NTH";"36";;"M";"-";
596300;"William son of Ansculf";"OXF";"21. ES1-2";;"M";"-";
596350;"William son of Ansculf";"RUT";"EN13";;"M";"-";
596400;"William son of Ansculf";"STS";"12. B8. EN3";;"M";"-";
596450;"William son of Ansculf";"SUR";"21. 19,43";;"M";"-";
596500;"William son of Ansculf";"WAR";"27. EBS2-3. EBW3-5. EN5-6";;"M";"-";
596550;"William son of Ansculf";"WIL";"24,19 and note. 68,22";;"M";"-";
596600;"William (son of Ansculf)";"WIL";"68,23";;"M";"-";
596650;"William son of Ansculf";"WOR";"23. 1,1d";;"M";"-";
596700;"William son of Azur";"HAM";"IoW7. IoW1,5;7";;"M";"-";
596750;"William son of Azur's nephew";"HAM";"IoW7,7-8";;"M";"-";
596800;"William son of Baderon";"GLS";"32. G4. 1,13. 16,1. 19,2. E7;35. EvK1";;"M";"-";
596850;"William son of Baderon";"HAM";"50";;"M";"-";
596900;"William son of Baderon";"HEF";"15. 1,1;7-8;48";;"M";"-";
596950;"William son of Baderon";"WOR";"8,9f";;"M";"-";
597000;"William son of Baderon";;;;;;"see also William Baderon"
597050;"William son of Bonnard";"SUS";"13,46;53";;"M";"-";
597100;"William son of Boselin";"NTH";"B16";;"M";"-";
597150;"(William) son of Boselin";"SUS";"2,1c";;"M";"-";
597155;"William (son of Boselin)";"SUS";"10,2;58;68;83";;"M";"-";
597160;"William (son of Boselin)";"WOR";"8,26c";;"M";"-";
597200;"William son of Brian";"ESS";"4,2";;"M";"-";
597250;"William son of Constantine";"BUK";"33";;"M";"-";
597300;"William son of Constantine";"ESS";"74";;"M";"-";
597350;"William son of Corbucion";"BRK";"27";;"M";"-";
597400;"William son of Corbucion";"OXF";"ES1";;"M";"-";
597450;"William son of Corbucion";"STS";"12,30. EW5";;"M";"-";
597500;"William son of Corbucion";"WAR";"28. B2";;"M";"-";
597550;"William son of Corbucion";"WOR";"24. 8,14. E33";;"M";"-";
597600;"William son of Geoffrey";"KEN";"D8. M22";;"M";"-";
597650;"William son of Gross";"ESS";"1,2. 11,1. 27,2. 88,2. 90,15;18";;"M";"-";
597700;"William son of Gross";"KEN";"9,48";;"M";"-";
597750;"William son of Gross";"SUF";"31,50";;"M";"-";
597800;"William son of Guy";"GLS";"35";;"M";"-";
597850;"William son of Guy";"SOM";"28";;"M";"-";
597900;"William son of Guy";"WIL";"38";;"M";"-";
597950;"William {son of Ermenfrid}";"KEN";"3,15";;"M";"-";
598000;"William son of Leofric";;;;;;"see William Leofric"
598050;"William son of Magne";"BUK";"34";;"M";"-";
598100;"William son of Magne";"HAM";"48";;"M";"-";
598150;"William son of Magne";"SUS";"13,14";;"M";"-";
598200;"William son of Magne";"OXF";"47";;"M";"-";
598250;"William son of Magne's wife";"HAM";"48,1";;"F";"-";
598300;"William son of Mauger";"NTH";"36,4";;"M";"-";
598350;"William son of Mauger";"WAR";"EN6";;"M";"-";
598400;"William (son of Nigel)";"BRK";"18,1";;"M";"-";
598450;"William son of Nigel";"BUK";"12,14";;"M";"-";
598500;"William son of Nigel";"CHS";"9. FD4";;"M";"-";
598550;"William (son of Nigel)";"CHS";"A13-14;17-18. 27,4. R1,43. R3,1";;"M";"-";
598600;"William son of Nigel";"LIN";"13,10(-16)";;"M";"-";
598610;"William (son of Nigel)";"LIN";"13,17(-19);20";;"M";"-";
598650;"William (son of Nigel)";"OXF";"15,2 and note";;"M";"-";
598700;"William son of Norman";"GLS";"37";;"M";"-";
598750;"William son of Norman";"HEF";"16. 1,1;4;10c;28;38;53(-55);63";;"M";"-";
598800;"William son of Norman";"SUS";"13,19-21";;"M";"-";
598850;"William son of Oger";"BUK";"4,16";;"M";"-";
598900;"William son of Oger";"KEN";"D8. M3. 5,33-34";;"M";"-";
598950;"William son of Odo";"ESS";"24,11";;"M";"-";
599000;"William son of Osbern";;;;;;"see Earl William"
599050;"William son of Osmund";"BRK";"B7";;"M";"-";
599100;"William son of Rainward";"BDF";"25,7";;"M";"-";
599110;"William son of (Rainward)";"BDF";"25,2";;"M";"-";
599150;"William son of Ranulf";"SUS";"13,22;26-27;29;54-55";;"M";"-";
599250;"William (son of Reginald)";"NFK";"8,90";;"M";"-";
599300;"William son of Reginald";"SUF";"26,12b;15";;"M";"-";
599350;"William son of Reginald";"SUS";"12,30-32;56";;"M";"-";
599450;"William son of Richard";"GLS";"1,11. EvK10";;"M";"-";
599500;"William son of Richard";"HEF";"E1";;"M";"-";
599550;"William son of Richard";"WOR";"E35";;"M";"-";
599590;"William son of Richard";;;;;;"see William Leofric"
599600;"William son of Robert";"KEN";"5,78";;"M";"-";
599650;"William {son of Robert}";"SOM";"21,82";;"M";"-";
599700;"William son of Saswalo";;;;;;"see William of Bouville"
599750;"William son of Skialdvarth";"NTT";"2,4";;"M";"-";
599760;"William (son of Skialdvarth)";"NTT";"1,64. 2,5. 30,47";;"M";"-";
599800;"William son of Stur";"HAM";"51. S3. IoW6. IoW1,7;11";;"M";"-";
599850;"William son of Theodwald";"KEN";"D8. M19";;"M";"-";
599860;"William (son of Turold)";"BRK";"33,1-2;5";;"M";"-";
599870;"William (son of Turold)";"BUK";"23,31";;"M";"-";
599880;"William (son of Turold)";"OXF";"35,18;20-21;23";;"M";"-";
599900;"William son of Turold";"SUR";"29,1";;"M";"-";
599950;"William {son of Wimund}";"DEV";"16,44";;"M";"-";
600000;"William son of Wimund's wife";"DEV";"{16,44 note}";;"F";"-";
600050;"William Speke";"BDF";"25. 17,1. 56,2";;"M";"-";
600100;"William, steward of the Bishop of Coutances";"BDF";"3,5;9";;"M";"-";
600150;"William, steward of the Bishop of Coutances";"NTH";"EB1";;"M";"-";
600200;"William Tallboys";"LIN";"66";;"M";"-";
600250;"William the archer";"HAM";"53";;"M";"-";
600300;"William the artificer";"HUN";"26. 19,15";;"M";"-";
600350;"William the artificer";"NTH";"60. B17";;"M";"-";
600360;"William (the artificer)";"NTH";"30,10;13-14;17";;"M";"-";
600450;"William the bald";"GLS";"G4";;"M";"-";
600500;"William {the Breton}";"CAM";"19,1";;"M";"-";
600550;"William the Breton";"HUN";"28,1";;"M";"-";
600600;"William the bursar, a man-at-arms";"KEN";"2,10 {and note}";;"M";"-";
600650;"William the chamberlain";"BDF";"40. 1,2b;3";;"M";"-";
600690;"William (the chamberlain)";"BRK";"7,20";;"M";;
600700;"William the chamberlain";"BUK";"32";;"M";"-";
600750;"William the chamberlain";"CAM";"1,18";;"M";"-";
600800;"William the chamberlain";"ESS";"6,10";;"M";"-";
600850;"William the chamberlain";"GLS";"33";;"M";"-";
600900;"William the chamberlain";"MDX";"1,4. 3,8. 4,11. 9,1";;"M";"-";
600950;"William the chamberlain";"SUF";"1,97(-99)";;"M";"-";
601000;"William the chamberlain";"SUR";"21,1";;"M";"-";
601050;"William the chamberlain";"WAR";"EG10";;"M";"-";
601100;"William the cleric";"SHR";"2,1";;"M";"d";
601150;"William the cleric";"SUS";"3,5";;"M";"d";
601200;"William the deacon";"BRK";"1,9";;"M";"d";
601250;"William the deacon";"ESS";"66. B3h and note";;"M";"d";
601300;"William the Englishman";"NFK";"1,61";;"M";"-";
601350;"William the falconer";"KEN";"12,2";;"M";"-";
601400;"William the forester";"HAM";"IoW7,20";;"M";"-";
601410;"William {the goat}";"CON";"5,10";;"M";"-";
601415;"William the goat";"DEV";"19. 1,11. 5,8. 26,1 {and note}";;"M";"-";
601420;"William (the goat)";"DOR";"47,7";;"M";"-";
601425;"William (the goat)";;;;;;"see also Beatrix sister of; Ralph brother of"
601450;"William the gross";"BDF";"25,8";;"M";"-";
601500;"William the gross";"NFK";"66,61";;"M";"-";
601550;"William, the King's son";"DOR";"3,6";;"M";"-";
601600;"William the porter";"DEV";"51,1 and note";;"M";"-";
601650;"William the priest";"LIN";"56,23";;"M";"d";
601660;"William (the priest)";"NTT";"9,26(-27);111";;"M";"d";
601700;"William the priest";"WOR";"8,8";;"M";"d";
601750;"William the scribe";"GLS";"G4";;"M";"-";
601800;"William the usher";"DEV";"51,2";;"M";"-";
601810;"William (the usher)";"DEV";"51,3-5";;"M";"-";
601850;"William {the usher}";"DEV";"5,9. 51,6-12";;"M";"-";
601900;"William the usher";"NTT";"29";;"M";"-";
601950;"William the usher";;;;;;"see also Robert son of"
602000;"Wilton (St Mary), abbey of";"DOR";"20";;"-";"n";
602050;"Wilton (St Mary), abbey of";"HAM";"IoW5";;"-";"n";
602100;"Wilton (St Mary), abbey of";"SUS";"9,38-39;56;63;65;71;75;81;102. 10,22. 12,7";;"-";"n";
602150;"Wilton (St Mary), abbey of";"WIL";"13. 1,3. 48,12. 58,2";;"-";"n";
602200;"Wimborne, canons of";"DOR";"1,31";;"-";"c";
602250;"Wimer";"DOR";"39,2";"L";"M";"-";
602300;"Wimer (of Gressenhall)";"NFK";"1,66. 8,6;62-(63);64;69;95";"L";"M";"-";
602310;"Wimer (of Gressenhall)";"SUF";"26,10";;"M";"-";
602410;"Wimund";;;;;;"see also William son of"
602450;"Wimund <of Norton>";"ESS";"28,16";;"M";"-";
602470;"Wimund of Tessel";"BDF";"23,37-38";;"M";"-";
602480;"Wimund (of Tessel)";"BDF";"2,8. 23,24;33";;"M";"-";
602500;"Wimund (of Tessel)";"HRT";"16,4;11";;"M";"-";
602550;"Wimund (of Tessel)";"LIN";"4,38. 12,18;20;31. 14,5-6;64-65. 16,2";;"M";"-";
602600;"W(imu)nd (of Tessel)";"LIN";"14,101 and note";;"M";"-";
602650;"Wimund (of Tessel)";"OXF";"7,51. 40,1";;"M";"-";
602700;"Wimund <of Watchfield>";"BRK";"7,36;42";;"M";"-";
602800;"Winchcombe (St Mary), abbey of";"GLS";"11. EvK116";;"-";"a";
602850;"Winchcombe (St Mary), abbey of";"OXF";"11. 24,7";;"-";"a";
602900;"Winchcombe (St Mary), abbey of";"WAR";"10. EG4";;"-";"a";
602950;"Winchester (St Mary), abbey of";"BRK";"14";;"-";"n";
603000;"Winchester (St Mary), abbey of";"HAM";"14. 44,1";;"-";"n";
603050;"Winchester (St Mary), abbey of";"WIL";"14. 50,5";;"-";"n";
603100;"Winchester (St Peter), abbey of";"BRK";"10. B9 and note";;"-";"a";
603150;"Winchester (St Peter), abbey of";"DOR";"9";;"-";"a";
603200;"Winchester (St Peter), abbey of";"HAM";"6. IoW7,13";;"-";"a";
603250;"Winchester (St Peter), abbey of";"SUR";"7";;"-";"a";
603300;"Winchester (St Peter), abbey of";"SUS";"7. 10,116. 11,8";;"-";"a";
603350;"Winchester (St Peter), abbey of";"WIL";"10. 25,6";;"-";"a";
603400;"Winchester (St Peter), abbey of";;;;;;"see also Rhiwallon"
603450;"Winchester (St Peter & St Swithun), bishop of";"BRK";"2. B2. 46,4";;"-";"b";
603500;"Winchester (St Peter & St Swithun), bishop of";"BUK";"3";;"-";"b";
603550;"Winchester (St Peter & St Swithun), bishop of";"CAM";"2";;"-";"b";
603600;"Winchester (St Peter & St Swithun), bishop of";"ESS";"B6";;"-";"b";
603650;"Winchester (St Peter & St Swithun), bishop of";"HAM";"2. 3. 1,16;21. 10,1. 29,1;3;9. 41,1. 69,28. NF2. IoW2. ESr";;"-";"b";
603700;"Winchester (St Peter & St Swithun), bishop of";"HRT";"3";;"-";"b";
603750;"Winchester (St Peter & St Swithun), bishop of";"OXF";"3. B8. EBe1";;"-";"b";
603800;"Winchester (St Peter & St Swithun), bishop of";"SOM";"2. 1,27. 8,28. 19,7;40";;"-";"b";
603850;"Winchester (St Peter & St Swithun), bishop of";"SUR";"3";;"-";"b";
603900;"Winchester (St Peter & St Swithun), bishop of";"SUS";"11,8";;"-";"b";
603950;"Winchester (St Peter & St Swithun), bishop of";"WIL";"2";;"-";"b";
604000;"Winchester (St Peter & St Swithun), bishop of";;;;;;"see also Walkelin"
604050;"Winegot";"WIL";"24,26";;"M";"-";
604100;"Winegot {the priest}";"SOM";"8,12";;"M";"d";
604130;"Winemar <of Colchester>";"ESS";"B3a";;"M";"-";
604350;"Winemar of Flanders";"BUK";"46";;"M";"-";
604400;"Winemar of Flanders";"NTH";"56,51;65";;"M";"-";
604450;"Winemar (of Flanders)";"NTH";"40. B20;34. 4,15-16. 39,16. 44,2. 48,12. 56,54(-56;57a-57h)";;"M";"-";
604460;"Winemar <of Stoke>";"DEV";"20,12";;"M";"-";
604470;"Winemar <of Tuddenham>";"NFK";"66,68";;"M";"-";
604480;"Winemar <of Woodbeare>";"DEV";"25,13";;"M";"-";
604500;"Winghale, church of";"LIN";"16,8";;"-";"h";
604550;"Winge";"ESS";"60,1";;"M";"-";
604600;"Winman";"SUS";"11,101";;"M";"-";
604650;"Winstan";;;;;;"see Wynstan"
604700;"Winterlet";"CAM";"26,20";;"M";"-";
604750;"Winterlet";"CHS";"8,9";;"M";"-";
604800;"Wintrehard";"LIN";"31,18";;"M";"-";
604850;"Winulf";"SOM";"19,87";;"M";"-";
604900;"(Winwick), St Oswald, church of";"CHS";"R2,1";;"-";"h";
604950;"Wirelm";;;;;;"see William"
605000;"Wisgar";;;"L";;;"see Wihtgar"
605050;"Withar";"LIN";"12,53(-54);57. 67,18-19";;"M";"-";
605100;"Withar";"NFK";"8,1;3";;"M";"-";
605200;"Withri <of Hanworth>";"NFK";"9,87;142-144;148-149. 20,19";"L";"M";"-";
605400;"Wiuhomarch (the steward)";"CON";"1,1. 5,24,13-14";;"M";"-";
605450;"Wiuhomarch {the steward}";"CAM";"14,68;71;79-80";;"M";"-";
605460;"Wiuhomarch (the steward)";"NFK";"4,26;38(-39)";;"M";"-";
605500;"Wiuhomarch {the steward}";"SUF";"{EC2}.";;"M";"-";
605510;"Wiuhomarch (the steward)";"YKS";"6N57;100 and note;101 and note";;"M";"-";
605550;"Wiuhomarch";;;;;;"see also Robert son of"
605700;"Wizo";"LIN";"30,22(-24)";;"M";"-";
605750;"Wizo";"YKS";"14E7";;"M";"-";
605800;"Wolverhampton (St Mary), canons of";"STS";"7F. 7,1-6;8-16. 12,1";;"-";"c";
605850;"Wolverhampton (St Mary), canons of";"WOR";"13";;"-";"c";
605900;"Wonni";"HEF";"10,8";;"M";"-";
605950;"Woodbill";"ESS";"B3a";;"M";"-";
606000;"Woodbrown";"SUF";"6,271. 16,14;32";;"M";"-";
606050;"Woodkirk (St Mary), church of";"YKS";"CW23";;"-";"h";
606100;"Woodman";"CHS";"2,19. 27,2";;"M";"-";
606150;"Woodman";"DEV";"24,18";;"M";"-";
606200;"Woodman";"HAM";"1,W8";;"M";"-";
606250;"Woodman";"STS";"11,39";;"M";"-";
606300;"Worcester (St Mary), bishop of";"GLS";"3. E19-29. EvC22;38;40-41. EvK1;80. EvM8. WoA. WoB. WoC";;"-";"b";
606350;"Worcester (St Mary), bishop of";"OXF";"EW1";;"-";"b";
606400;"Worcester (St Mary), bishop of";"WAR";"3. B2. 36,2. 44,12. EW1";;"-";"b";
606450;"Worcester (St Mary), bishop of";"WOR";"2";;"-";"b";
606500;"Worcester (St Mary), bishop of";;;;;;"see also Brictheah; Beohrtheah; Brictric; Leofing; Samson; Wulfstan"
606550;"Wordrou";"DEV";"24,17";"L";"M";"-";
606600;"Wudia <of Fenton>";"DBY";"6,56";;"M";"-";
606650;"Wudia <of Fenton>";"STS";"1,52";;"M";"-";
606700;"Wulfa";"ESS";"26,4";;"M";"-";
606750;"Wulfa";"SOM";"{19,68 note}";;"M";"-";
606800;"Wulfa";;;;;;"see also Aelfric brother of"
606850;"Wulfbald";"NTH";"48,14";;"M";"-";
606900;"Wulfbald";"SUF";"7,65;79;111. 29,10";;"M";"-";
606950;"Wulfbald";"SUS";"8,3. 9,25;105";;"M";"-";
607000;"Wulfbald";;;;;;"see also Wulfheah father of"
607150;"Wulfbert brother of Ulf";"LIN";"C2-3";;"M";"-";
611440;"Wulfgeat <of Radcliffe>";"NTT";"10,55;64. 30,1";;"M";"-";
611450;"Wulfgeat (the hunter)";"DOR";"1,27. 56,16;34";;"M";"-";
611500;"Wulfgeat the hunter";"HAM";"69,36. IoW1,6;9";;"M";"-";
611510;"Wulfgeat (the hunter)";"HAM";"69,52";;"M";"-";
611550;"Wulfgeat the hunter";"WIL";"1,5. 67,77";;"M";"-";
611600;"Wulfgeat (the hunter)";"WIL";"67,79";;"M";"-";
611650;"Wulfgeat the priest";"LIN";"C4;14";;"M";"d";
611700;"Wulfgeat's wife";"LIN";"3,32";;"F";"-";
611750;"Wulfgeat's wife's mother";"LIN";"3,32;(56)";;"F";"-";
611800;"Wulfgyth";"ESS";"B3a";;"F";"-";
611820;"Wulfgyth";"WIL";"25,19";;"F";"-";
611850;"Wulfhard";"SUF";"7,121";;"M";"-";
611900;"Wulfheah";"CHS";"1,2. 8,3;42. 15,1. FD8,1";;"M";"-";
611950;"Wulfheah";"ESS";"30,46. B3a";;"M";"-";
612000;"Wulfheah";"GLS";"32,7-8;12. 37,1";;"M";"-";
612050;"Wulfheah";"HEF";"1,62. 8,7";;"M";"-";
612100;"Wulfheah";"HUN";"15,1";;"M";"-";
612200;"Wulfheah";"SHR";"4,3,2";;"M";"-";
612250;"Wulfheah";"STS";"1,43;56-57. 11,35;37. 13,2";;"M";"-";
612300;"Wulfheah";"SUF";"7,76;79;99-100";;"M";"-";
612350;"Wulfheah";"WOR";"19,11";;"M";"-";
612400;"Wulfheah";"YKS";"9W68. 10W11-14;16";;"M";"-";
612450;"(another) Wulfheah";"SUF";"7,76";;"M";"-";
612500;"Wulfheah father of Wulfbald";"SUF";"7,79";;"M";"-";
612550;"Wulfheah, King Edward's steersman";"BDF";"53,15";;"M";"-";
612560;"Wulfheah <of Plumtree>";"NTT";"9,82(-83);84(-87);112";;"M";"-";
612600;"Wulfhelm";"GLS";"32,5. 39,3. 68,12";;"M";"-";
612650;"Wulfhelm";"STS";"17,15";;"M";"-";
612700;"Wulfhere";"STS";"1,37";;"M";"-";
612750;"Wulfhere";"SUS";"10,10;66";;"M";"-";
612800;"Wulfhere, Godman's man";"SUF";"2,17";;"M";"-";
612850;"Wulfhun";"SUS";"10,31";;"M";"-";
612950;"Wulfmer";"BRK";"22,4";;"M";"-";
613000;"Wulfmer";"CAM";"{14,71 note}. AppxB";;"M";"-";
613050;"Wulfmer";"CHS";"FD2,2";;"M";"-";
613150;"Wulfmer";"DEV";"3,33;54. 5,9. 16,138;159. 21,8. 23,3. 25,22. 36,23";;"M";"-";
613200;"Wulfmer";"ESS";"4,13. 18,42. 20,26. 22,19-20. 23,35. 27,5;12. 46,1. 90,28";;"M";"-";
613250;"Wulfmer";"GLS";"EvK1";;"M";"-";
613300;"Wulfmer";"HAM";"1,37";;"M";"-";
613350;"Wulfmer";"HEF";"15,9. 23,1";;"M";"-";
613400;"Wulfmer";"LIN";"4,3;;9;54-55. 7,19-21. 29,34. CW9";;"M";"-";
613450;"Wulfmer";"NFK";"1,129-130. 21,11. 31,12";;"M";"-";
613500;"Wulfmer";"NTH";"18,7;98-99. 30,16;18";;"M";"-";
613550;"Wulfmer";"NTT";"2,9-10. 9,12(-14);15;(29);33;37(-38);69;125. 10,65. 30,12;35;39";;"M";"-";
